u-VTWD,2,0,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0
u-VTWD,2,0,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0
u-VTWD,4,1,1,0,2,2,2.0,4,5,4.5,1.0,If,1,0
u-VTWD,4,1,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0
u-VTWD,4,1,1,0,2,2,2.0,4,5,4.5,1.0,If,1,0
u-VTWD,4,1,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0
u-VTWD,7,0,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0
u-VTWD,7,0,0,0,2,2,2.0,0,0,0.0,0.2222222222222222,Return,0,0
u-VVDL,2,0,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0
u-VVDL,2,0,0,0,1,1,1.0,1,6,4.0,0.8333333333333334,For,0,0
u-VVDL,4,1,1,0,2,2,2.0,4,5,4.5,1.0,If,0,0
u-CCDL,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-Ccsr,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-Ccsr,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-Ccsr,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-Ccsr,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-CRCR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CRCR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CRCR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CRCR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CRCR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-CRCR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-CRCR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-CRCR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-CRCR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-CRCR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAAA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OABA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAEA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OAEA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OASA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OASA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OASA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OASA,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OCNG,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-OODL,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-OODL,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-OODL,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-OODL,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-ORAN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORAN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORAN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORAN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORAN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORBN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORBN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORBN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORLN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORLN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORRN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORRN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORRN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORRN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORRN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-ORSN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-ORSN,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,1
u-SMTC,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Declaration,0,0
u-SMTT,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Declaration,0,0
u-SMVB,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Declaration,0,0
u-SRSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-SRSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-SRSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Block,0,0
u-SRSR,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Block,0,0
u-SSDL,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-SSDL,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-SSDL,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Block,0,0
u-SSDL,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Block,0,0
u-SSDL,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-SSDL,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Block,0,0
u-STRP,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-STRP,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-STRP,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Block,0,0
u-STRP,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Block,0,0
u-STRP,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-STRP,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,Block,0,0
u-SWDD,1,0,0,0,0,0,0.0,2,4,3.0,0.4666666666666667,While,0,0
u-VDTR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VDTR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VDTR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,1
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VDTR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,1
u-VDTR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VDTR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VDTR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VLSR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VLSR,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VLSR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VLSR,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VTWD,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VTWD,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-VTWD,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VTWD,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VTWD,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VTWD,3,1,0,1,2,4,3.0,2,2,2.0,0.0,Assignment,0,0
u-VTWD,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VTWD,4,1,0,1,2,4,3.0,0,0,0.0,1.0,Return,0,0
u-VVDL,2,1,1,0,1,3,2.0,1,3,2.0,0.12380952380952381,While,0,0
u-CCDL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-Ccsr,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-Ccsr,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-Ccsr,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-CRCR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-CRCR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-CRCR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-CRCR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-OCNG,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-OODL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORBN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORBN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORBN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORLN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORLN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORRN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORRN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,1
u-ORRN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORRN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORRN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORSN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-ORSN,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-SRSR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-SRSR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-SRSR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-SRSR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-SRSR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-SRSR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-SSDL,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-SSDL,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,1
u-SSDL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-SSDL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-STRI,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-STRI,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-STRP,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-STRP,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-STRP,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-STRP,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,Block,0,0
u-VDTR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-VDTR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-VDTR,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,1
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-VDTR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,1
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,1
u-VDTR,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,1
u-VTWD,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-VTWD,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-VTWD,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-VTWD,3,1,0,1,1,1,1.0,1,1,1.0,0.0,Return,0,0
u-VVDL,1,1,1,0,0,0,0.0,2,2,2.0,0.4666666666666667,If,0,0
u-CCDL,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,1
u-CCDL,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-Ccsr,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-Ccsr,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-Ccsr,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-Ccsr,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-Ccsr,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-Ccsr,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-Ccsr,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-Ccsr,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-Ccsr,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-Ccsr,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,1
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-CRCR,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,1
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,2,1,0,1,1,1,1.0,1,1,1.0,0.12380952380952381,If,0,0
u-CRCR,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-CRCR,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-CRCR,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-CRCR,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-CRCR,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-CRCR,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-CRCR,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-CRCR,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-CRCR,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-CRCR,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-CRCR,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-CRCR,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-CRCR,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-CRCR,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-CRCR,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-CRCR,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-CRCR,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-CRCR,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-CRCR,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-CRCR,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-CRCR,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-CRCR,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-CRCR,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-CRCR,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-CRCR,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-CRCR,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-CRCR,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-CRCR,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-CRCR,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-CRCR,9,1,0,1,4,5,4.5,1,1,1.0,0.3333333333333333,Return,0,0
u-OAAA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OAAA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OAAA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OAAA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OABA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OABA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OABA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OAEA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OASA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OASA,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OCNG,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-OCNG,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-OCNG,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-OEAA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEAA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEAA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEAA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEAA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEAA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEAA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEAA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEAA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEAA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEBA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEBA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEBA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OEBA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEBA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OEBA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OESA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OESA,3,0,0,0,1,1,1.0,4,8,6.0,0.0,For,0,0
u-OESA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-OESA,8,1,0,1,4,4,4.0,2,2,2.0,0.580952380952381,If,0,0
u-Oido,5,0,0,0,4,4,4.0,4,5,4.5,0.5142857142857142,For,0,0
u-OODL,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-OODL,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-OODL,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,1
u-OODL,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,0
u-OODL,5,0,0,0,4,4,4.0,4,5,4.5,0.5142857142857142,For,0,0
u-OODL,6,1,0,1,3,3,3.0,5,6,5.5,0.3047619047619048,Assignment,0,0
u-OODL,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-OODL,7,1,1,0,3,3,3.0,2,3,2.5,0.1523809523809524,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-ORAN,1,1,1,0,0,0,0.0,2,9,6.0,0.4666666666666667,If,0,0
u-ORAN,4,1,1,0,2,2,2.0,3,7,5.0,1.0,For,0,1
